"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"28899495","2346282","578","0.0","","","","","","",""
"28899459","2346282","255","99.94","","","","","","",""
"28899478","2346282","328","0.0","","","","","","",""
"28899487","2346282","417","0.0","","","","","","",""
"28899477","2346282","323","0.0","","","","","","",""
"28899479","2346282","334","0.0","","","","","","",""
"28899500","2346282","609","0.0","","","","","","",""
"28899508","2346282","619","0.0","","","","","","",""
"28899557","2346283","432","0.0","","","","","","",""
"28899558","2346283","435","0.0","","","","","","",""
"28899525","2346283","262","0.0","","","","","","",""
"28899539","2346283","320","0.0","","","","","","",""
"28899555","2346283","430","0.0","","","","","","",""
"28899552","2346283","417","0.0","","","","","","",""
"28899553","2346283","418","0.0","","","","","","",""
"28899535","2346283","309","0.01","","","","","","",""
"28899546","2346283","338","0.0","","","","","","",""
"28899549","2346283","405","0.0","","","","","","",""
"28899568","2346283","612","0.0","","","","","","",""
"28899533","2346283","306","0.0","","","","","","",""
"28899524","2346283","255","99.9","","","","","","",""
"28899530","2346283","303","0.0","","","","","","",""
"28899531","2346283","304","1.0","","","","","","",""
"28899579","2346283","629","0.0","","","","","","",""
"28899544","2346283","334","0.0","","","","","","",""
"28899532","2346283","305","0.0","","","","","","",""
"28899540","2346283","321","0.0","","","","","","",""
"28899550","2346283","406","0.0","","","","","","",""
"28899567","2346283","611","0.0","","","","","","",""
"28899582","2346283","645","0.0","","","","","","",""
"28899576","2346283","626","0.0","","","","","","",""
"28899564","2346283","608","0.0","","","","","","",""
"28899570","2346283","614","0.0","","","","","","",""
"28899548","2346283","404","0.0","","","","","","",""
"28899575","2346283","621","0.0","","","","","","",""
"28899545","2346283","337","0.0","","","","","","",""
"28899574","2346283","620","0.0","","","","","","",""
"28899580","2346283","630","0.0","","","","","","",""
"28899573","2346283","619","0.0","","","","","","",""
"28899547","2346283","401","0.0","","","","","","",""
"28899534","2346283","307","4.0","","","","","","",""
"28899583","2346283","646","0.0","","","","","","",""
"28899541","2346283","322","0.0","","","","","","",""
"28899536","2346283","312","0.01","","","","","","",""
"28899529","2346283","301","3.0","","","","","","",""
"28899560","2346283","578","0.0","","","","","","",""
"28899551","2346283","415","0.0","","","","","","",""
"28899520","2346283","204","0.0","","","","","","",""
"28899519","2346283","203","0.0","","","","","","",""
"28899523","2346283","221","0.0","","","","","","",""
"28899521","2346283","205","0.0","","","","","","",""
"28899522","2346283","208","0.0","","","","","","",""
"28899562","2346283","606","0.0","","","","","","",""
"28899565","2346283","609","0.0","","","","","","",""
"28899566","2346283","610","0.0","","","","","","",""
"28899578","2346283","628","0.0","","","","","","",""
"28899577","2346283","627","0.0","","","","","","",""
"28899569","2346283","613","0.0","","","","","","",""
"28899572","2346283","618","0.0","","","","","","",""
"28899537","2346283","317","0.0","","","","","","",""
"28899527","2346283","269","0.0","","","","","","",""
"28899561","2346283","601","0.0","","","","","","",""
"28899543","2346283","328","0.0","","","","","","",""
"28899528","2346283","291","0.0","","","","","","",""
"28899554","2346283","421","0.0","","","","","","",""
"28899559","2346283","573","0.0","","","","","","",""
"28899538","2346283","319","0.0","","","","","","",""
"28899542","2346283","323","0.0","","","","","","",""
"28899571","2346283","617","0.0","","","","","","",""
"28899563","2346283","607","0.0","","","","","","",""
"28899556","2346283","431","0.0","","","","","","",""
"28899526","2346283","263","0.0","","","","","","",""
"28899581","2346283","631","0.0","","","","","","",""
"28899619","2346284","421","0.0","","","","","","",""
"28899616","2346284","415","0.0","","","","","","",""
"28899604","2346284","320","0.0","","","","","","",""
"28899608","2346284","328","0.0","","","","","","",""
"28899645","2346284","630","0.0","","","","","","",""
"28899592","2346284","269","0.0","","","","","","",""
"28899602","2346284","317","0.0","","","","","","",""
"28899584","2346284","203","0.0","","","","","","",""
"28899620","2346284","430","0.0","","","","","","",""
"28899586","2346284","205","0.0","","","","","","",""
"28899632","2346284","611","0.0","","","","","","",""
"28899641","2346284","626","0.0","","","","","","",""
"28899605","2346284","321","0.0","","","","","","",""
"28899591","2346284","263","0.0","","","","","","",""
"28899624","2346284","573","0.0","","","","","","",""
"28899585","2346284","204","0.0","","","","","","",""
"28899615","2346284","406","0.0","","","","","","",""
"28899638","2346284","619","0.0","","","","","","",""
"28899622","2346284","432","0.0","","","","","","",""
"28899643","2346284","628","0.0","","","","","","",""
"28899631","2346284","610","0.0","","","","","","",""
"28899648","2346284","646","0.0","","","","","","",""
"28899647","2346284","645","0.0","","","","","","",""
"28899628","2346284","607","0.0","","","","","","",""
"28899595","2346284","303","0.0","","","","","","",""
"28899625","2346284","578","0.0","","","","","","",""
"28899621","2346284","431","0.0","","","","","","",""
"28899633","2346284","612","0.0","","","","","","",""
"28899612","2346284","401","0.0","","","","","","",""
"28899594","2346284","301","10.0","","","","","","",""
"28899642","2346284","627","0.0","","","","","","",""
"28899640","2346284","621","0.0","","","","","","",""
"28899623","2346284","435","0.0","","","","","","",""
"28899630","2346284","609","0.0","","","","","","",""
"28899588","2346284","221","0.0","","","","","","",""
"28899590","2346284","262","0.0","","","","","","",""
"28899598","2346284","306","0.0","","","","","","",""
"28899587","2346284","208","0.0","","","","","","",""
"28899599","2346284","307","2.0","","","","","","",""
"28899597","2346284","305","0.0","","","","","","",""
"28899646","2346284","631","0.0","","","","","","",""
"28899600","2346284","309","0.0","","","","","","",""
"28899614","2346284","405","0.0","","","","","","",""
"28899611","2346284","338","0.0","","","","","","",""
"28899606","2346284","322","0.0","","","","","","",""
"28899617","2346284","417","0.0","","","","","","",""
"28899603","2346284","319","0.0","","","","","","",""
"28899635","2346284","614","0.0","","","","","","",""
"28899626","2346284","601","0.0","","","","","","",""
"28899618","2346284","418","0.0","","","","","","",""
"28899639","2346284","620","0.0","","","","","","",""
"28899609","2346284","334","0.0","","","","","","",""
"28899634","2346284","613","0.0","","","","","","",""
"28899637","2346284","618","0.0","","","","","","",""
"28899593","2346284","291","0.0","","","","","","",""
"28899610","2346284","337","0.0","","","","","","",""
"28899596","2346284","304","2.0","","","","","","",""
"28899589","2346284","255","99.98","","","","","","",""
"28899613","2346284","404","0.0","","","","","","",""
"28899627","2346284","606","0.0","","","","","","",""
"28899636","2346284","617","0.0","","","","","","",""
"28899629","2346284","608","0.0","","","","","","",""
"28899601","2346284","312","0.007","","","","","","",""
"28899644","2346284","629","0.0","","","","","","",""
"28899607","2346284","323","0.0","","","","","","",""
"28899649","2346285","203","0.0","","","","","","",""
"28899656","2346285","263","0.0","","","","","","",""
"28899668","2346285","319","0.0","","","","","","",""
"28899700","2346285","614","0.0","","","","","","",""
"28899679","2346285","405","0.0","","","","","","",""
"28899669","2346285","320","0.0","","","","","","",""
"28899661","2346285","304","0.0","","","","","","",""
"28899654","2346285","255","99.85","","","","","","",""
"28899712","2346285","645","0.0","","","","","","",""
"28899650","2346285","204","0.0","","","","","","",""
"28899707","2346285","627","0.0","","","","","","",""
"28899691","2346285","601","0.0","","","","","","",""
"28899666","2346285","312","0.0","","","","","","",""
"28899673","2346285","328","0.0","","","","","","",""
"28899693","2346285","607","0.0","","","","","","",""
"28899696","2346285","610","0.0","","","","","","",""
"28899663","2346285","306","4.0","","","","","","",""
"28899706","2346285","626","0.0","","","","","","",""
"28899708","2346285","628","0.0","","","","","","",""
"28899653","2346285","221","0.0","","","","","","",""
"28899709","2346285","629","0.0","","","","","","",""
"28899677","2346285","401","0.0","","","","","","",""
"28899713","2346285","646","0.0","","","","","","",""
"28899676","2346285","338","0.0","","","","","","",""
"28899690","2346285","578","0.0","","","","","","",""
"28899683","2346285","418","0.0","","","","","","",""
"28899684","2346285","421","0.0","","","","","","",""
"28899667","2346285","317","0.0","","","","","","",""
"28899686","2346285","431","0.0","","","","","","",""
"28899694","2346285","608","0.0","","","","","","",""
"28899657","2346285","269","0.0","","","","","","",""
"28899688","2346285","435","0.0","","","","","","",""
"28899659","2346285","301","1.0","","","","","","",""
"28899711","2346285","631","0.0","","","","","","",""
"28899672","2346285","323","0.0","","","","","","",""
"28899710","2346285","630","0.0","","","","","","",""
"28899652","2346285","208","1.0","","","","","","",""
"28899695","2346285","609","0.0","","","","","","",""
"28899658","2346285","291","0.0","","","","","","",""
"28899675","2346285","337","0.0","","","","","","",""
"28899664","2346285","307","14.0","","","","","","",""
"28899698","2346285","612","0.0","","","","","","",""
"28899703","2346285","619","0.0","","","","","","",""
"28899697","2346285","611","0.0","","","","","","",""
"28899689","2346285","573","0.0","","","","","","",""
"28899682","2346285","417","0.0","","","","","","",""
"28899665","2346285","309","0.0","","","","","","",""
"28899680","2346285","406","0.0","","","","","","",""
"28899685","2346285","430","0.0","","","","","","",""
"28899692","2346285","606","0.0","","","","","","",""
"28899702","2346285","618","0.0","","","","","","",""
"28899705","2346285","621","0.0","","","","","","",""
"28899670","2346285","321","0.0","","","","","","",""
"28899671","2346285","322","0.0","","","","","","",""
"28899651","2346285","205","0.13","","","","","","",""
"28899701","2346285","617","0.0","","","","","","",""
"28899660","2346285","303","0.0","","","","","","",""
"28899674","2346285","334","0.0","","","","","","",""
"28899681","2346285","415","0.0","","","","","","",""
"28899687","2346285","432","0.0","","","","","","",""
"28899699","2346285","613","0.0","","","","","","",""
"28899662","2346285","305","0.0","","","","","","",""
"28899704","2346285","620","0.0","","","","","","",""
"28899678","2346285","404","0.0","","","","","","",""
"28899655","2346285","262","0.0","","","","","","",""
"28899723","2346286","291","0.0","","","","","","",""
"28899770","2346286","621","0.0","","","","","","",""
"28899725","2346286","303","0.0","","","","","","",""
"28899724","2346286","301","17.0","","","","","","",""
"28899749","2346286","421","0.0","","","","","","",""
"28899765","2346286","614","0.0","","","","","","",""
"28899732","2346286","317","0.0","","","","","","",""
"28899720","2346286","262","0.0","","","","","","",""
"28899727","2346286","305","0.0","","","","","","",""
"28899750","2346286","430","0.0","","","","","","",""
"28899734","2346286","320","32.0","","","","","","",""
"28899733","2346286","319","32.0","","","","","","",""
"28899729","2346286","307","8.0","","","","","","",""
"28899766","2346286","617","0.0","","","","","","",""
"28899715","2346286","204","0.0","","","","","","",""
"28899778","2346286","646","0.0","","","","","","",""
"28899731","2346286","312","0.007","","","","","","",""
"28899777","2346286","645","0.0","","","","","","",""
"28899776","2346286","631","0.0","","","","","","",""
"28899736","2346286","322","0.0","","","","","","",""
"28899735","2346286","321","0.0","","","","","","",""
"28899743","2346286","404","0.0","","","","","","",""
"28899737","2346286","323","1.9","","","","","","",""
"28899726","2346286","304","3.0","","","","","","",""
"28899771","2346286","626","0.0","","","","","","",""
"28899716","2346286","205","4.5","","","","","","",""
"28899763","2346286","612","0.0","","","","","","",""
"28899757","2346286","606","0.0","","","","","","",""
"28899751","2346286","431","8.0","","","","","","",""
"28899717","2346286","208","18.0","","","","","","",""
"28899773","2346286","628","0.0","","","","","","",""
"28899714","2346286","203","0.0","","","","","","",""
"28899742","2346286","401","12.7","","","","","","",""
"28899772","2346286","627","0.0","","","","","","",""
"28899754","2346286","573","1.9","","","","","","",""
"28899752","2346286","432","0.0","","","","","","",""
"28899769","2346286","620","0.0","","","","","","",""
"28899755","2346286","578","0.25","","","","","","",""
"28899745","2346286","406","0.844","","","","","","",""
"28899758","2346286","607","0.0","","","","","","",""
"28899739","2346286","334","0.0","","","","","","",""
"28899718","2346286","221","0.0","","","","","","",""
"28899774","2346286","629","0.0","","","","","","",""
"28899760","2346286","609","0.0","","","","","","",""
"28899748","2346286","418","0.25","","","","","","",""
"28899753","2346286","435","14.0","","","","","","",""
"28899759","2346286","608","0.0","","","","","","",""
"28899764","2346286","613","0.0","","","","","","",""
"28899761","2346286","610","0.0","","","","","","",""
"28899767","2346286","618","0.0","","","","","","",""
"28899730","2346286","309","0.32","","","","","","",""
"28899719","2346286","255","94.44","","","","","","",""
"28899756","2346286","601","0.0","","","","","","",""
"28899744","2346286","405","0.0","","","","","","",""
"28899747","2346286","417","8.0","","","","","","",""
"28899738","2346286","328","0.0","","","","","","",""
"28899722","2346286","269","4.5","","","","","","",""
"28899740","2346286","337","0.0","","","","","","",""
"28899746","2346286","415","0.084","","","","","","",""
"28899762","2346286","611","0.0","","","","","","",""
"28899768","2346286","619","0.0","","","","","","",""
"28899741","2346286","338","0.0","","","","","","",""
"28899775","2346286","630","0.0","","","","","","",""
"28899728","2346286","306","0.0","","","","","","",""
"28899721","2346286","263","0.0","","","","","","",""
"28899823","2346287","607","0.0","","","","","","",""
"28899805","2346287","337","0.0","","","","","","",""
"28899799","2346287","320","32.0","","","","","","",""
"28899826","2346287","610","0.0","","","","","","",""
"28899791","2346287","304","3.0","","","","","","",""
"28899785","2346287","262","0.0","","","","","","",""
"28899840","2346287","630","0.0","","","","","","",""
"28899827","2346287","611","0.0","","","","","","",""
"28899797","2346287","317","0.0","","","","","","",""
"28899800","2346287","321","0.0","","","","","","",""
"28899784","2346287","255","94.44","","","","","","",""
"28899842","2346287","645","0.0","","","","","","",""
"28899838","2346287","628","0.0","","","","","","",""
"28899808","2346287","404","0.0","","","","","","",""
"28899839","2346287","629","0.0","","","","","","",""
"28899810","2346287","406","0.844","","","","","","",""
"28899794","2346287","307","0.0","","","","","","",""
"28899803","2346287","328","0.0","","","","","","",""
"28899814","2346287","421","0.0","","","","","","",""
"28899809","2346287","405","0.0","","","","","","",""
"28899802","2346287","323","1.9","","","","","","",""
"28899783","2346287","221","0.0","","","","","","",""
"28899782","2346287","208","22.0","","","","","","",""
"28899819","2346287","573","1.9","","","","","","",""
"28899817","2346287","432","0.0","","","","","","",""
"28899793","2346287","306","0.0","","","","","","",""
"28899798","2346287","319","32.0","","","","","","",""
"28899836","2346287","626","0.0","","","","","","",""
"28899807","2346287","401","12.7","","","","","","",""
"28899824","2346287","608","0.0","","","","","","",""
"28899834","2346287","620","0.0","","","","","","",""
"28899833","2346287","619","0.0","","","","","","",""
"28899828","2346287","612","0.0","","","","","","",""
"28899820","2346287","578","0.25","","","","","","",""
"28899837","2346287","627","0.0","","","","","","",""
"28899818","2346287","435","14.0","","","","","","",""
"28899822","2346287","606","0.0","","","","","","",""
"28899835","2346287","621","0.0","","","","","","",""
"28899811","2346287","415","0.084","","","","","","",""
"28899804","2346287","334","0.0","","","","","","",""
"28899795","2346287","309","0.32","","","","","","",""
"28899806","2346287","338","0.0","","","","","","",""
"28899813","2346287","418","0.25","","","","","","",""
"28899825","2346287","609","0.0","","","","","","",""
"28899831","2346287","617","0.0","","","","","","",""
"28899790","2346287","303","0.0","","","","","","",""
"28899789","2346287","301","17.0","","","","","","",""
"28899829","2346287","613","0.0","","","","","","",""
"28899781","2346287","205","5.49","","","","","","",""
"28899786","2346287","263","0.0","","","","","","",""
"28899801","2346287","322","0.0","","","","","","",""
"28899796","2346287","312","0.007","","","","","","",""
"28899788","2346287","291","0.0","","","","","","",""
"28899779","2346287","203","0.0","","","","","","",""
"28899821","2346287","601","0.0","","","","","","",""
"28899816","2346287","431","8.0","","","","","","",""
"28899843","2346287","646","0.0","","","","","","",""
"28899812","2346287","417","8.0","","","","","","",""
"28899832","2346287","618","0.0","","","","","","",""
"28899792","2346287","305","0.0","","","","","","",""
"28899787","2346287","269","5.49","","","","","","",""
"28899841","2346287","631","0.0","","","","","","",""
"28899830","2346287","614","0.0","","","","","","",""
"28899780","2346287","204","0.0","","","","","","",""
"28899815","2346287","430","0.0","","","","","","",""
"28899845","2346288","204","0.0","","","","","","",""
"28899880","2346288","430","0.0","","","","","","",""
"28899872","2346288","401","10.2","","","","","","",""
"28899868","2346288","328","0.0","","","","","","",""
"28899881","2346288","431","0.0","","","","","","",""
"28899888","2346288","607","0.0","","","","","","",""
"28899850","2346288","262","0.0","","","","","","",""
"28899878","2346288","418","1.02","","","","","","",""
"28899855","2346288","303","0.0","","","","","","",""
"28899867","2346288","323","0.0","","","","","","",""
"28899897","2346288","618","0.0","","","","","","",""
"28899882","2346288","432","0.0","","","","","","",""
"28899903","2346288","628","0.0","","","","","","",""
"28899852","2346288","269","0.0","","","","","","",""
"28899906","2346288","631","0.0","","","","","","",""
"28899895","2346288","614","0.0","","","","","","",""
"28899896","2346288","617","0.0","","","","","","",""
"28899898","2346288","619","0.0","","","","","","",""
"28899866","2346288","322","0.0","","","","","","",""
"28899875","2346288","406","3.384","","","","","","",""
"28899871","2346288","338","0.0","","","","","","",""
"28899844","2346288","203","0.0","","","","","","",""
"28899889","2346288","608","0.0","","","","","","",""
"28899858","2346288","306","148.0","","","","","","",""
"28899865","2346288","321","0.0","","","","","","",""
"28899908","2346288","646","0.0","","","","","","",""
"28899894","2346288","613","0.0","","","","","","",""
"28899847","2346288","208","0.0","","","","","","",""
"28899900","2346288","621","0.0","","","","","","",""
"28899883","2346288","435","0.0","","","","","","",""
"28899854","2346288","301","0.0","","","","","","",""
"28899887","2346288","606","0.0","","","","","","",""
"28899876","2346288","415","0.338","","","","","","",""
"28899857","2346288","305","0.0","","","","","","",""
"28899863","2346288","319","0.0","","","","","","",""
"28899846","2346288","205","0.0","","","","","","",""
"28899873","2346288","404","0.0","","","","","","",""
"28899853","2346288","291","0.0","","","","","","",""
"28899848","2346288","221","0.0","","","","","","",""
"28899884","2346288","573","0.0","","","","","","",""
"28899870","2346288","337","0.0","","","","","","",""
"28899874","2346288","405","0.0","","","","","","",""
"28899891","2346288","610","0.0","","","","","","",""
"28899869","2346288","334","0.0","","","","","","",""
"28899904","2346288","629","0.0","","","","","","",""
"28899856","2346288","304","0.0","","","","","","",""
"28899851","2346288","263","0.0","","","","","","",""
"28899890","2346288","609","0.0","","","","","","",""
"28899902","2346288","627","0.0","","","","","","",""
"28899877","2346288","417","0.0","","","","","","",""
"28899862","2346288","317","0.0","","","","","","",""
"28899885","2346288","578","1.02","","","","","","",""
"28899901","2346288","626","0.0","","","","","","",""
"28899861","2346288","312","0.0","","","","","","",""
"28899860","2346288","309","0.0","","","","","","",""
"28899905","2346288","630","0.0","","","","","","",""
"28899849","2346288","255","99.17","","","","","","",""
"28899864","2346288","320","0.0","","","","","","",""
"28899886","2346288","601","0.0","","","","","","",""
"28899907","2346288","645","0.0","","","","","","",""
"28899893","2346288","612","0.0","","","","","","",""
"28899899","2346288","620","0.0","","","","","","",""
"28899859","2346288","307","0.0","","","","","","",""
"28899892","2346288","611","0.0","","","","","","",""
"28899879","2346288","421","0.0","","","","","","",""
"28899948","2346289","435","0.0","","","","","","",""
"28899964","2346289","620","0.0","","","","","","",""
"28899937","2346289","401","0.0","","","","","","",""
"28899943","2346289","418","0.0","","","","","","",""
"28899959","2346289","613","0.0","","","","","","",""
"28899909","2346289","203","0.0","","","","","","",""
"28899955","2346289","609","0.0","","","","","","",""
"28899958","2346289","612","0.0","","","","","","",""
"28899967","2346289","627","0.0","","","","","","",""
"28899956","2346289","610","0.0","","","","","","",""
"28899920","2346289","303","0.0","","","","","","",""
"28899919","2346289","301","0.0","","","","","","",""
"28899915","2346289","262","0.0","","","","","","",""
"28899916","2346289","263","0.0","","","","","","",""
"28899935","2346289","337","0.0","","","","","","",""
"28899962","2346289","618","0.0","","","","","","",""
"28899924","2346289","307","0.0","","","","","","",""
"28899946","2346289","431","0.0","","","","","","",""
"28899931","2346289","322","0.0","","","","","","",""
"28899968","2346289","628","0.0","","","","","","",""
"28899922","2346289","305","0.0","","","","","","",""
"28899930","2346289","321","0.0","","","","","","",""
"28899913","2346289","221","0.0","","","","","","",""
"28899965","2346289","621","0.0","","","","","","",""
"28899947","2346289","432","0.0","","","","","","",""
"28899971","2346289","631","0.0","","","","","","",""
"28899966","2346289","626","0.0","","","","","","",""
"28899952","2346289","606","0.0","","","","","","",""
"28899911","2346289","205","0.0","","","","","","",""
"28899963","2346289","619","0.0","","","","","","",""
"28899957","2346289","611","0.0","","","","","","",""
"28899918","2346289","291","0.0","","","","","","",""
"28899969","2346289","629","0.0","","","","","","",""
"28899954","2346289","608","0.0","","","","","","",""
"28899929","2346289","320","0.0","","","","","","",""
"28899970","2346289","630","0.0","","","","","","",""
"28899939","2346289","405","0.0","","","","","","",""
"28899910","2346289","204","0.0","","","","","","",""
"28899953","2346289","607","0.0","","","","","","",""
"28899960","2346289","614","0.0","","","","","","",""
"28899973","2346289","646","0.0","","","","","","",""
"28899921","2346289","304","0.0","","","","","","",""
"28899949","2346289","573","0.0","","","","","","",""
"28899940","2346289","406","0.0","","","","","","",""
"28899914","2346289","255","99.9","","","","","","",""
"28899927","2346289","317","0.0","","","","","","",""
"28899950","2346289","578","0.0","","","","","","",""
"28899944","2346289","421","0.0","","","","","","",""
"28899933","2346289","328","0.0","","","","","","",""
"28899941","2346289","415","0.0","","","","","","",""
"28899972","2346289","645","0.0","","","","","","",""
"28899938","2346289","404","0.0","","","","","","",""
"28899925","2346289","309","0.0","","","","","","",""
"28899932","2346289","323","0.0","","","","","","",""
"28899942","2346289","417","0.0","","","","","","",""
"28899951","2346289","601","0.0","","","","","","",""
"28899912","2346289","208","0.0","","","","","","",""
"28899961","2346289","617","0.0","","","","","","",""
"28899928","2346289","319","0.0","","","","","","",""
"28899936","2346289","338","0.0","","","","","","",""
"28899923","2346289","306","0.0","","","","","","",""
"28899945","2346289","430","0.0","","","","","","",""
"28899934","2346289","334","0.0","","","","","","",""
"28899926","2346289","312","0.0","","","","","","",""
"28899917","2346289","269","0.0","","","","","","",""
"28900038","2346290","646","0.057","","","","","","",""
"28900034","2346290","629","0.0","","","","","","",""
"28900036","2346290","631","0.0","","","","","","",""
"28900035","2346290","630","0.0","","","","","","",""
"28900028","2346290","619","0.005","","","","","","",""
"28900031","2346290","626","0.016","","","","","","",""
"28900037","2346290","645","1.154","","","","","","",""
"28900030","2346290","621","0.0","","","","","","",""
"28900027","2346290","618","0.052","","","","","","",""
"28900026","2346290","617","1.12","","","","","","",""
"28900029","2346290","620","0.0","","","","","","",""
"28900033","2346290","628","0.012","","","","","","",""
"28900032","2346290","627","0.0","","","","","","",""
"28900024","2346290","613","0.179","","","","","","",""
"28900025","2346290","614","0.125","","","","","","",""
"28900017","2346290","606","0.422","","","","","","",""
"28899996","2346290","322","0.0","","","","","","",""
"28899997","2346290","323","5.7","","","","","","",""
"28899975","2346290","204","1.69","","","","","","",""
"28899979","2346290","255","75.82","","","","","","",""
"28900023","2346290","612","0.041","","","","","","",""
"28900020","2346290","609","0.004","","","","","","",""
"28900010","2346290","430","16.9","","","","","","",""
"28899989","2346290","307","63.0","","","","","","",""
"28900009","2346290","421","1.6","","","","","","",""
"28900003","2346290","404","0.158","","","","","","",""
"28900001","2346290","338","0.0","","","","","","",""
"28899985","2346290","303","1.9","","","","","","",""
"28900011","2346290","431","42.0","","","","","","",""
"28900014","2346290","573","5.17","","","","","","",""
"28900018","2346290","607","0.012","","","","","","",""
"28900007","2346290","417","42.0","","","","","","",""
"28900022","2346290","611","0.009","","","","","","",""
"28899980","2346290","262","0.0","","","","","","",""
"28900016","2346290","601","4.0","","","","","","",""
"28900000","2346290","337","0.0","","","","","","",""
"28899991","2346290","312","0.211","","","","","","",""
"28900005","2346290","406","1.688","","","","","","",""
"28900012","2346290","432","0.0","","","","","","",""
"28899992","2346290","317","7.4","","","","","","",""
"28899993","2346290","319","158.0","","","","","","",""
"28899983","2346290","291","1.3","","","","","","",""
"28899999","2346290","334","0.0","","","","","","",""
"28899981","2346290","263","13.0","","","","","","",""
"28899994","2346290","320","158.0","","","","","","",""
"28899986","2346290","304","42.0","","","","","","",""
"28899987","2346290","305","127.0","","","","","","",""
"28900008","2346290","418","0.89","","","","","","",""
"28900019","2346290","608","0.003","","","","","","",""
"28899995","2346290","321","1.0","","","","","","",""
"28900015","2346290","578","0.89","","","","","","",""
"28899988","2346290","306","245.0","","","","","","",""
"28899984","2346290","301","127.0","","","","","","",""
"28900002","2346290","401","25.3","","","","","","",""
"28899974","2346290","203","4.22","","","","","","",""
"28899976","2346290","205","17.3","","","","","","",""
"28900006","2346290","415","0.295","","","","","","",""
"28899977","2346290","208","101.0","","","","","","",""
"28899998","2346290","328","2.5","","","","","","",""
"28900004","2346290","405","0.179","","","","","","",""
"28899982","2346290","269","8.44","","","","","","",""
"28899990","2346290","309","1.9","","","","","","",""
"28900013","2346290","435","72.0","","","","","","",""
"28900021","2346290","610","0.008","","","","","","",""
"28899978","2346290","221","0.0","","","","","","",""
"28900057","2346291","317","6.7","","","","","","",""
"28900039","2346291","203","5.38","","","","","","",""
"28900045","2346291","262","0.0","","","","","","",""
"28900043","2346291","221","0.0","","","","","","",""
"28900068","2346291","404","0.144","","","","","","",""
"28900055","2346291","309","1.73","","","","","","",""
"28900089","2346291","613","0.139","","","","","","",""
"28900088","2346291","612","0.004","","","","","","",""
"28900102","2346291","645","2.551","","","","","","",""
"28900064","2346291","334","0.0","","","","","","",""
"28900052","2346291","305","115.0","","","","","","",""
"28900041","2346291","205","17.29","","","","","","",""
"28900062","2346291","323","5.19","","","","","","",""
"28900076","2346291","431","38.0","","","","","","",""
"28900086","2346291","610","0.0","","","","","","",""
"28900066","2346291","338","0.0","","","","","","",""
"28900098","2346291","628","0.026","","","","","","",""
"28900094","2346291","620","0.0","","","","","","",""
"28900044","2346291","255","71.1","","","","","","",""
"28900047","2346291","269","8.46","","","","","","",""
"28900099","2346291","629","0.0","","","","","","",""
"28900067","2346291","401","23.1","","","","","","",""
"28900090","2346291","614","0.158","","","","","","",""
"28900103","2346291","646","0.122","","","","","","",""
"28900075","2346291","430","12.3","","","","","","",""
"28900051","2346291","304","38.0","","","","","","",""
"28900063","2346291","328","2.3","","","","","","",""
"28900077","2346291","432","0.0","","","","","","",""
"28900065","2346291","337","0.0","","","","","","",""
"28900061","2346291","322","0.0","","","","","","",""
"28900085","2346291","609","0.0","","","","","","",""
"28900079","2346291","573","0.0","","","","","","",""
"28900078","2346291","435","65.0","","","","","","",""
"28900083","2346291","607","0.001","","","","","","",""
"28900091","2346291","617","2.207","","","","","","",""
"28900084","2346291","608","0.0","","","","","","",""
"28900048","2346291","291","1.2","","","","","","",""
"28900050","2346291","303","1.73","","","","","","",""
"28900040","2346291","204","5.38","","","","","","",""
"28900101","2346291","631","0.0","","","","","","",""
"28900096","2346291","626","0.003","","","","","","",""
"28900071","2346291","415","0.269","","","","","","",""
"28900049","2346291","301","135.0","","","","","","",""
"28900059","2346291","320","84.0","","","","","","",""
"28900095","2346291","621","0.0","","","","","","",""
"28900070","2346291","406","1.537","","","","","","",""
"28900056","2346291","312","0.192","","","","","","",""
"28900058","2346291","319","72.0","","","","","","",""
"28900060","2346291","321","144.0","","","","","","",""
"28900093","2346291","619","0.006","","","","","","",""
"28900097","2346291","627","0.0","","","","","","",""
"28900100","2346291","630","0.0","","","","","","",""
"28900081","2346291","601","4.0","","","","","","",""
"28900080","2346291","578","0.81","","","","","","",""
"28900082","2346291","606","0.42","","","","","","",""
"28900073","2346291","418","0.81","","","","","","",""
"28900046","2346291","263","0.0","","","","","","",""
"28900042","2346291","208","138.0","","","","","","",""
"28900054","2346291","307","77.0","","","","","","",""
"28900072","2346291","417","38.0","","","","","","",""
"28900092","2346291","618","0.101","","","","","","",""
"28900053","2346291","306","138.0","","","","","","",""
"28900069","2346291","405","0.163","","","","","","",""
"28900074","2346291","421","21.1","","","","","","",""
"28900087","2346291","611","0.0","","","","","","",""
"28900119","2346292","307","84.0","","","","","","",""
"28900111","2346292","263","38.0","","","","","","",""
"28900166","2346292","631","0.001","","","","","","",""
"28900125","2346292","321","4.0","","","","","","",""
"28900136","2346292","415","0.203","","","","","","",""
"28900146","2346292","601","9.0","","","","","","",""
"28900112","2346292","269","12.9","","","","","","",""
"28900151","2346292","610","0.049","","","","","","",""
"28900141","2346292","431","38.0","","","","","","",""
"28900165","2346292","630","0.0","","","","","","",""
"28900157","2346292","618","0.097","","","","","","",""
"28900149","2346292","608","0.032","","","","","","",""
"28900127","2346292","323","1.26","","","","","","",""
