"ingredient code","Ingredient description","Nutrient code","Nutrient value","Nutrient value source","FDC ID","Derivation code","SR AddMod year","Foundation year acquired","Start date","End date"
"18370","Leavening agents, baking powder, double-acting, straight phosphate","645","0.0","SR Legacy","172804","","1987","0","2019-01-0","2020-12-3"
"18370","Leavening agents, baking powder, double-acting, straight phosphate","646","0.0","SR Legacy","172804","","1987","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","203","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","204","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","205","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","208","0.0","SR Legacy","175040","NC","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","221","0.0","SR Legacy","175040","","1985","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","255","0.2","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","262","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","263","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","269","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","291","0.0","SR Legacy","175040","","1985","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","301","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","303","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","304","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","305","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","306","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","307","27360.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","309","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","312","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","317","0.2","SR Legacy","175040","BFZN","1997","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","319","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","320","0.0","SR Legacy","175040","NC","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","321","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","322","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","323","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","328","0.0","SR Legacy","175040","Z","2008","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","334","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","337","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","338","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","401","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","404","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","405","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","406","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","415","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","417","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","418","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","421","0.0","SR Legacy","175040","Z","2006","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","430","0.0","SR Legacy","175040","Z","2002","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","431","0.0","SR Legacy","175040","Z","2001","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","432","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","435","0.0","SR Legacy","175040","NC","2006","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","573","0.0","SR Legacy","175040","Z","2004","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","578","0.0","SR Legacy","175040","Z","2004","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","601","0.0","SR Legacy","175040","","1992","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","606","0.0","SR Legacy","175040","","1985","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","607","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","608","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","609","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","610","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","611","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","612","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","613","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","614","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","617","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","618","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","619","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","620","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","621","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","626","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","627","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","628","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","629","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","630","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","631","0.0","SR Legacy","175040","","1994","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","645","0.0","SR Legacy","175040","","1985","0","2019-01-0","2020-12-3"
"18372","Leavening agents, baking soda","646","0.0","SR Legacy","175040","","1985","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","203","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","204","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","205","61.5","SR Legacy","175041","NC","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","208","258.0","SR Legacy","175041","NC","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","221","0.0","SR Legacy","175041","","1985","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","255","1.7","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","262","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","263","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","269","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","291","0.2","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","301","8.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","303","3.72","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","304","2.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","305","5.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","306","16500.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","307","52.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","309","0.42","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","312","0.195","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","317","0.2","SR Legacy","175041","BFZN","1997","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","319","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","320","0.0","SR Legacy","175041","NC","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","321","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","322","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","323","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","328","0.0","SR Legacy","175041","Z","2008","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","334","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","337","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","338","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","401","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","404","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","405","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","406","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","415","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","417","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","418","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","421","0.0","SR Legacy","175041","Z","2006","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","430","0.0","SR Legacy","175041","Z","2002","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","431","0.0","SR Legacy","175041","Z","2001","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","432","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","435","0.0","SR Legacy","175041","NC","2006","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","573","0.0","SR Legacy","175041","Z","2004","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","578","0.0","SR Legacy","175041","Z","2004","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","601","0.0","SR Legacy","175041","","1992","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","606","0.0","SR Legacy","175041","","1985","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","607","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","608","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","609","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","610","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","611","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","612","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","613","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","614","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","617","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","618","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","619","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","620","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","621","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","626","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","627","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","628","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","629","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","630","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","631","0.0","SR Legacy","175041","","1994","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","645","0.0","SR Legacy","175041","","1985","0","2019-01-0","2020-12-3"
"18373","Leavening agents, cream of tartar","646","0.0","SR Legacy","175041","","1985","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","203","8.4","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","204","1.9","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","205","18.1","SR Legacy","175042","NC","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","208","105.0","SR Legacy","175042","NC","2006","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","221","0.0","SR Legacy","175042","","1985","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","255","69.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","262","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","263","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","269","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","291","8.1","SR Legacy","175042","","1995","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","301","19.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","303","3.25","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","304","40.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","305","336.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","306","601.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","307","30.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","309","9.97","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","312","0.148","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","317","8.1","SR Legacy","175042","A","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","319","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","320","0.0","SR Legacy","175042","","2006","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","321","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","322","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","323","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","328","0.0","SR Legacy","175042","Z","2008","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","334","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","337","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","338","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","401","0.1","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","404","1.88","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","405","1.13","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","406","12.3","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","415","0.43","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","417","785.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","418","0.01","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","421","32.0","SR Legacy","175042","BFZN","2007","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","430","0.0","SR Legacy","175042","Z","2002","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","431","0.0","SR Legacy","175042","Z","2001","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","432","785.0","SR Legacy","175042","","2006","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","435","785.0","SR Legacy","175042","NC","2008","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","573","0.0","SR Legacy","175042","Z","2004","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","578","0.0","SR Legacy","175042","Z","2004","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","601","0.0","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","606","0.243","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","607","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","608","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","609","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","610","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","611","0.012","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","612","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","613","0.172","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","614","0.06","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","617","0.491","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","618","0.004","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","619","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","620","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","621","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","626","0.556","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","627","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","628","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","629","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","630","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","631","0.0","SR Legacy","175042","","1994","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","645","1.047","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18374","Leavening agents, yeast, baker's, compressed","646","0.004","SR Legacy","175042","","1992","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","203","40.44","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","204","7.61","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","205","41.22","SR Legacy","175043","NC","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","208","325.0","SR Legacy","175043","NC","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","221","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","255","5.08","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","262","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","263","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","269","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","291","26.9","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","301","30.0","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","303","2.17","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","304","54.0","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","305","637.0","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","306","955.0","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","307","51.0","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","309","7.94","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","312","0.436","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","317","7.9","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","319","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","320","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","321","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","322","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","323","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","328","0.0","SR Legacy","175043","Z","2008","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","334","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","337","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","338","0.0","SR Legacy","175043","Z","2002","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","401","0.3","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","404","10.99","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","405","4.0","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","406","40.2","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","415","1.5","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","417","2340.0","SR Legacy","175043","","1992","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","418","0.07","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","421","32.0","SR Legacy","175043","","2006","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","430","0.4","SR Legacy","175043","A","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","431","0.0","SR Legacy","175043","Z","2001","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","432","2340.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","435","2340.0","SR Legacy","175043","NC","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","573","0.0","SR Legacy","175043","Z","2004","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","578","0.0","SR Legacy","175043","Z","2004","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","601","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","606","1.001","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
